created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-11T19:53:50Z,1591232770809901e3,1591232770809901056,"YOUNG LUKA &gt; YOUNG LEBRON?

#LukaDoncic Better Than #LeBron Was at Age 23, Says Tim Hardaway Sr. https://t.co/3R2Xe88ZLc via @dalton_trigg",FALSE,141,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"YOUNG LUKA &gt; YOUNG LEBRON?

#LukaDoncic Better Than #LeBron Was at Age 23, Says Tim Hardaway Sr. https://t.co/3R2Xe88ZLc via @dalton_trigg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T19:52:34Z,1591232450826743800,1591232450826743808,"First #LeBron, then #AdamSilver, now #JoeTsai. I'm noticing a lot of backtracking since #BoycottTheNBA started gaining traction 🤔
https://t.co/0MfT7PKTQS",FALSE,153,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,TRUE,en,NA,NA,,"First #LeBron, then #AdamSilver, now #JoeTsai. I'm noticing a lot of backtracking since #BoycottTheNBA started gaining traction 🤔
https://t.co/0MfT7PKTQS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T19:50:06Z,1591231830652768300,1591231830652768256,"@CourtisWLWT This guy is a thief I helped jordan not go to Addias
Watch ""NIKE AIR REVOLUTION SNEAKER DESIGNED BY TINKER OR STOLEN?"" on YouTube
https://t.co/4R4tqYpE6o
/wiki/Tinker_Hatfield
#nike #jordan #sneakers #shoes #airrevolution #AIRMAX #sportsnews  #shoecreator #LeBron",FALSE,276,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,115702996,115702996,CourtisWLWT,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@CourtisWLWT This guy is a thief I helped jordan not go to Addias
Watch ""NIKE AIR REVOLUTION SNEAKER DESIGNED BY TINKER OR STOLEN?"" on YouTube
https://t.co/4R4tqYpE6o
/wiki/Tinker_Hatfield
#nike #jordan #sneakers #shoes #airrevolution #AIRMAX #sportsnews  #shoecreator #LeBron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T19:18:07Z,1591223781925625900,1591223781925625856,What the hell is this even supposed to mean lmfao 😂 #LeBron https://t.co/N2sYwFThVo,FALSE,59,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,What the hell is this even supposed to mean lmfao 😂 #LeBron https://t.co/N2sYwFThVo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T18:10:46Z,1591206831984345e3,1591206831984345088,"@ZeekArkham @nateswildn #LeBron is just straight up the stupidest athlete in America.

The cop in Ohio saved another black woman 's life after Ma'Khia Bryant almost stabbed her. https://t.co/uAUo93RIIB",FALSE,177,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1591205454805336e3,1591205454805336064,1097307966213161e3,1097307966213160961,ZeekArkham,,,,NA,FALSE,1,2,FALSE,FALSE,FALSE,en,NA,NA,,"@ZeekArkham @nateswildn #LeBron is just straight up the stupidest athlete in America.

The cop in Ohio saved another black woman 's life after Ma'Khia Bryant almost stabbed her. https://t.co/uAUo93RIIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T17:29:01Z,1591196325210919e3,1591196325210918914,#Twitter's New Paid Verified Check Causes Frenzy After Fake #LeBron Trade #Tweet https://t.co/roX14pjpKK    #TechJunkieInvest #TechJunkieNews #socialmedia https://t.co/3ooU2I6T4W,FALSE,154,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,#Twitter's New Paid Verified Check Causes Frenzy After Fake #LeBron Trade #Tweet https://t.co/roX14pjpKK    #TechJunkieInvest #TechJunkieNews #socialmedia https://t.co/3ooU2I6T4W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T17:00:02Z,1591189029076160500,1591189029076160512,#LeBron wants #Kyrie back from suspension @DontAtMeDD https://t.co/DHLWmX5t5w,FALSE,53,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,4,FALSE,FALSE,FALSE,en,NA,NA,,#LeBron wants #Kyrie back from suspension @DontAtMeDD https://t.co/DHLWmX5t5w,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T16:55:34Z,1591187906336804900,1591187906336804864,"@RTNBA @ShamsCharania #Kyrie is not an elected official, he shouldn't have to sign a letter of support for #Israel.
 
#Kyrie #NBA #Nets #NIKE #Adidas #Sketchers #FreePalestine #FreeSpeech #Basketball #LeBron #CharlesBarkley #LouisFarrakhan 

https://t.co/0F83mtpzQo",FALSE,265,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1589077754758467600,1589077754758467585,946770918,946770918,RTNBA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"@RTNBA @ShamsCharania #Kyrie is not an elected official, he shouldn't have to sign a letter of support for #Israel.
 
#Kyrie #NBA #Nets #NIKE #Adidas #Sketchers #FreePalestine #FreeSpeech #Basketball #LeBron #CharlesBarkley #LouisFarrakhan 

https://t.co/0F83mtpzQo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T16:37:57Z,1591183472013750300,1591183472013750275,"@kylekuzma  finishes with 36 points, 11 rebounds, and six assists against in the win against the @dallasmavs 

 #nba #basketball #dallas #mavericks  #sports #wizards #lakers #ballislife #washington #nbabasketball #nike #lebron #nbaplayoffs #jordan #football #kobe #kobebryant https://t.co/fm70rZ1hRJ",FALSE,275,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,272616327,272616327,kylekuzma,,,,NA,FALSE,1,2,FALSE,FALSE,TRUE,en,NA,NA,,"@kylekuzma  finishes with 36 points, 11 rebounds, and six assists against in the win against the @dallasmavs 

 #nba #basketball #dallas #mavericks  #sports #wizards #lakers #ballislife #washington #nbabasketball #nike #lebron #nbaplayoffs #jordan #football #kobe #kobebryant https://t.co/fm70rZ1hRJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T16:21:45Z,1591179394583756800,1591179394583756800,"Kevin Durants Small Forward Mt. Rushmore - Kevin #Durant, Kawhi, #Lebron, Larry Bird 🏀
https://t.co/G7EBMxIWXw",FALSE,110,,,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Kevin Durants Small Forward Mt. Rushmore - Kevin #Durant, Kawhi, #Lebron, Larry Bird 🏀
https://t.co/G7EBMxIWXw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T16:19:13Z,1591178759105044500,1591178759105044480,@MrPerkwile @Texas_Made956 They love #LeBron,FALSE,44,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1591122817571246e3,1591122817571246080,1559598317843128300,1559598317843128322,MrPerkwile,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,@MrPerkwile @Texas_Made956 They love #LeBron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T16:18:15Z,1591178514858143700,1591178514858143745,"#PaulGeorge is BETTER than #LebronJames ‼️🤯🐐↪️https://t.co/HCpI0Dnype↩️👀
.
.
#lakers #clippers #better #goat #lakersnation #losangeleslakers #losangelesclippers #lebron #nba #nbanews #woj #espn #skipbayless #shannonsharpe #stephenasmith #media #fyp #foryou #foryoupage https://t.co/i3r5NEI0fq",FALSE,268,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"#PaulGeorge is BETTER than #LebronJames ‼️🤯🐐↪️https://t.co/HCpI0Dnype↩️👀
.
.
#lakers #clippers #better #goat #lakersnation #losangeleslakers #losangelesclippers #lebron #nba #nbanews #woj #espn #skipbayless #shannonsharpe #stephenasmith #media #fyp #foryou #foryoupage https://t.co/i3r5NEI0fq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T16:13:32Z,1591177330197758e3,1591177330197757973,I get this every time!😎 #LeBron #HydePark https://t.co/MDZ4ngF5X9,FALSE,41,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,2,FALSE,FALSE,FALSE,en,NA,NA,,I get this every time!😎 #LeBron #HydePark https://t.co/MDZ4ngF5X9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T16:05:17Z,1591175253895487500,1591175253895487488,"LeBron be too funny for no reason bruh 😭

#nba #nbamemes #lebron #lebronjames #migos #quavo #offset #takeoff #rapculture https://t.co/PflsxjRfTE",FALSE,144,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,3,FALSE,FALSE,FALSE,en,NA,NA,,"LeBron be too funny for no reason bruh 😭

#nba #nbamemes #lebron #lebronjames #migos #quavo #offset #takeoff #rapculture https://t.co/PflsxjRfTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T16:00:23Z,1591174021022118e3,1591174021022117888,"-#Kobe also scored 8pts in a Finals game. 2000 Finals Game 5.
-Kobe's 11 pts on 31% shooting in 2004 Finals isn't that much better than #Lebron's 8 point game in 2011 Finals.
-I hate debating with casual fans who always act like whatever Kobe did was better. https://t.co/xVNAf61GwD",FALSE,258,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"-#Kobe also scored 8pts in a Finals game. 2000 Finals Game 5.
-Kobe's 11 pts on 31% shooting in 2004 Finals isn't that much better than #Lebron's 8 point game in 2011 Finals.
-I hate debating with casual fans who always act like whatever Kobe did was better. https://t.co/xVNAf61GwD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T16:00:02Z,1591173933436260400,1591173933436260353,"LeBron be too funny for no reason bruh 😭

#nba #nbamemes #lebron #lebronjames #migos #quavo #offset #takeoff #rapculture https://t.co/TxfAlNMqgS",FALSE,144,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"LeBron be too funny for no reason bruh 😭

#nba #nbamemes #lebron #lebronjames #migos #quavo #offset #takeoff #rapculture https://t.co/TxfAlNMqgS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T15:57:21Z,1591173256480161800,1591173256480161793,"Umm #Jordan DID get outscored in the Finals. by Detlef Schrempf.. Game 6, 1996 Finals. Nobody seems to remember or care about this because Jordan still got Finals MVP and won it. But #Lebron wasn't the only superstar to get outscored in the Finals by a non HoFer. Not even close. https://t.co/K4AbXX5vwk",FALSE,279,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Umm #Jordan DID get outscored in the Finals. by Detlef Schrempf.. Game 6, 1996 Finals. Nobody seems to remember or care about this because Jordan still got Finals MVP and won it. But #Lebron wasn't the only superstar to get outscored in the Finals by a non HoFer. Not even close. https://t.co/K4AbXX5vwk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T15:51:02Z,1591171664762794e3,1591171664762793984,"#Kobe asked for Dwight, Nash to get traded to Lakers. They get injured. #Lakers give Kobe a bunch of scrubs, everyone has sympathy for Kobe. #Lebron asks for AD, Westbrook. AD gets injured, Westbrook doesn't work out. Lakers give Bron scrubs. Nobody has sympathy for Lebron.",FALSE,274,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"#Kobe asked for Dwight, Nash to get traded to Lakers. They get injured. #Lakers give Kobe a bunch of scrubs, everyone has sympathy for Kobe. #Lebron asks for AD, Westbrook. AD gets injured, Westbrook doesn't work out. Lakers give Bron scrubs. Nobody has sympathy for Lebron.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T15:34:09Z,1591167416746508300,1591167416746508295,More Kyrie Irving and Adam Silver key meeting details https://t.co/RMRTKeSeEQ via @YouTube #kyrieirving #sports #takeoff #migos #lebron #nets #BrooklynNets #hiphop #FreeKyrie,FALSE,174,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,FALSE,en,NA,NA,,More Kyrie Irving and Adam Silver key meeting details https://t.co/RMRTKeSeEQ via @YouTube #kyrieirving #sports #takeoff #migos #lebron #nets #BrooklynNets #hiphop #FreeKyrie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T15:33:41Z,1591167298957897700,1591167298957897728,"@KingJames Not hating but - I think the only reason Lebron is doing this half-supportive blurb toward Kyrie is because he still needs the Lakers to trade for him this season.

Russ is better off the bench, interest up for him since teams know he won’t only accept starting for them.

#lebron",FALSE,291,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1590781218790211600,1590781218790211584,23083404,23083404,KingJames,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@KingJames Not hating but - I think the only reason Lebron is doing this half-supportive blurb toward Kyrie is because he still needs the Lakers to trade for him this season.

Russ is better off the bench, interest up for him since teams know he won’t only accept starting for them.

#lebron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T14:37:57Z,1591153273431593e3,1591153273431592964,"LeBron James Issues WARNING For Lakers To Take Action Before It’s Too Late! Claims It’s Now Or Never 
https://t.co/HpmnktZ87A 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron https://t.co/Oy436OvYpv",FALSE,254,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"LeBron James Issues WARNING For Lakers To Take Action Before It’s Too Late! Claims It’s Now Or Never 
https://t.co/HpmnktZ87A 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron https://t.co/Oy436OvYpv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T14:36:21Z,1591152873676673e3,1591152873676673049,"LeBron James Looking For A BETTER Team! Don’t Want To End Up On Losing Side AGAIN 
https://t.co/GN45axqwP3 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron https://t.co/WqZRz0bMy0",FALSE,235,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"LeBron James Looking For A BETTER Team! Don’t Want To End Up On Losing Side AGAIN 
https://t.co/GN45axqwP3 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron https://t.co/WqZRz0bMy0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T14:35:47Z,1591152730826952700,1591152730826952704,"Lakers Vs. Kings: Will LeBron James Play Tonight After Serious Injury? Analysis, Prediction &amp; Injury Report 
https://t.co/lgZM2bhtsH 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron",FALSE,265,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Lakers Vs. Kings: Will LeBron James Play Tonight After Serious Injury? Analysis, Prediction &amp; Injury Report 
https://t.co/lgZM2bhtsH 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T14:35:26Z,1591152640024809500,1591152640024809472,"Major Teams Want Russell Westbrook In Their Roster Now! Lakers Unwilling To Trade 
https://t.co/tU4l2jjgyS 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron https://t.co/J2v7vOz9UY",FALSE,235,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Major Teams Want Russell Westbrook In Their Roster Now! Lakers Unwilling To Trade 
https://t.co/tU4l2jjgyS 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron https://t.co/J2v7vOz9UY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T14:34:56Z,1591152517274079200,1591152517274079235,"Lakers Trading Injured Anthony Davis To Boston Celtics? Is Injured LeBron James Next? 
https://t.co/7r1QnRnK0P 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron https://t.co/iXMsZKpbHV",FALSE,239,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"Lakers Trading Injured Anthony Davis To Boston Celtics? Is Injured LeBron James Next? 
https://t.co/7r1QnRnK0P 
 #LakersNation #lakerswin #lakers #NBA #NBA2K22 #NBA2K22 #NBATwitter #NBAextra #ESPN #NBAEasternConference #LeBronJames #lebron https://t.co/iXMsZKpbHV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T14:32:53Z,1591152000749965300,1591152000749965313,"20+ years will be hard to see go🥲

#nfl #nba #tombrady #lebronjames #lebron #lakers #lakernation #tampabaybuccaneers #buccaneers #tb12 #kingjames #sportsbetting #gambling https://t.co/cjqos3fAXt",FALSE,170,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"20+ years will be hard to see go🥲

#nfl #nba #tombrady #lebronjames #lebron #lakers #lakernation #tampabaybuccaneers #buccaneers #tb12 #kingjames #sportsbetting #gambling https://t.co/cjqos3fAXt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T14:25:34Z,1591150156770316300,1591150156770316289,What do you all think happens with the Lakers this year? I mean their first rounder is already going to the Pels. But do you think LeBron stays while the ship is capsizing? #NBA #Lakeshow #Lakers #LakersNation #LeBronJames #LeBron,FALSE,230,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,What do you all think happens with the Lakers this year? I mean their first rounder is already going to the Pels. But do you think LeBron stays while the ship is capsizing? #NBA #Lakeshow #Lakers #LakersNation #LeBronJames #LeBron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T14:02:36Z,1591144380043300900,1591144380043300866,think everybody jump to the conclusions labeling #Kyrie  anti-semite without even understanding who he is or Without talking to him first. so far how many maricopa's have there been #AdamSilver #LeBron and now #JoelTsai who says Kyrie is not an anti-semite after talking to him.,FALSE,278,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,think everybody jump to the conclusions labeling #Kyrie  anti-semite without even understanding who he is or Without talking to him first. so far how many maricopa's have there been #AdamSilver #LeBron and now #JoelTsai who says Kyrie is not an anti-semite after talking to him.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T13:42:09Z,1591139230977503200,1591139230977503232,"check it out! #MadeOnFiverr 
modern minimalist 
luxury logo design 👇👇👇 
 https://t.co/5sIWpayrLQ

#Batman #INDvsENG #Kherson #rāmereshorts #dailywordleclub #WakandaForever #T20Iworldcup2022 #lorde #snapper #Kevin #Lebron https://t.co/klLvNjf1AQ",FALSE,220,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"check it out! #MadeOnFiverr 
modern minimalist 
luxury logo design 👇👇👇 
 https://t.co/5sIWpayrLQ

#Batman #INDvsENG #Kherson #rāmereshorts #dailywordleclub #WakandaForever #T20Iworldcup2022 #lorde #snapper #Kevin #Lebron https://t.co/klLvNjf1AQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T13:41:01Z,1591138945869521e3,1591138945869520896,"@BleacherReport Bhaha ...even in imaginary-land  y'all know #KyrieIrving would ruin it!
#NBA #gianis #Lebron",FALSE,108,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1591133120958431200,1591133120958431235,890891,890891,BleacherReport,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"@BleacherReport Bhaha ...even in imaginary-land  y'all know #KyrieIrving would ruin it!
#NBA #gianis #Lebron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T13:10:55Z,1591131369874559e3,1591131369874558976,Nike LeBron James Wallpaper https://t.co/nJuSsJ0Bc5 #Nike #LeBron #James #wallpaper,FALSE,83,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,Nike LeBron James Wallpaper https://t.co/nJuSsJ0Bc5 #Nike #LeBron #James #wallpaper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T13:02:27Z,1591129240925540400,1591129240925540352,lakers lookdefeated under #lebron #james,FALSE,40,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,lakers lookdefeated under #lebron #james,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:43:36Z,1591124497943662600,1591124497943662593,"#thehobby #sportscards #NBA #basketball #sportscardsforsale #hobbystreak #basketballcards #NBATwitter #LakeShow #nuggets #LAkers #LakersNation #LeBronJames @carmeloanthony
2004-05 UD Rivals #Lebron James vs. Carmelo Basketball Card Set  https://t.co/ygNil2b6jE #eBay via @eBay",FALSE,276,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"#thehobby #sportscards #NBA #basketball #sportscardsforsale #hobbystreak #basketballcards #NBATwitter #LakeShow #nuggets #LAkers #LakersNation #LeBronJames @carmeloanthony
2004-05 UD Rivals #Lebron James vs. Carmelo Basketball Card Set  https://t.co/ygNil2b6jE #eBay via @eBay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:38:34Z,1591123231452299300,1591123231452299358,"Content analysis:
This article scores 73/100. The complete report can be viewed here: https://t.co/ltvbJT5CaQ
(I'm a bot)

#Tesla #Lebron https://t.co/Sy7Tt9qg25",FALSE,137,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Valurank</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1591122734054269e3,1591122734054268928,,"Content analysis:
This article scores 73/100. The complete report can be viewed here: https://t.co/ltvbJT5CaQ
(I'm a bot)

#Tesla #Lebron https://t.co/Sy7Tt9qg25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-11T12:33:32Z,1591121965250584600,1591121965250584576,"THIS *PRIME LEBRON* *RARE* 2-WAY INSIDE-OUT POINT FORWARD IS BREAKING NBA 2K23! https://t.co/BprHlrxQPp
 #HEATCulture    #LeBron #LakeShow     #nba #NBA2K23 #NBAonTNT #NBATwitter    #NBAFinals2022  #NBAJapanGames #NBA2K #NBA2K23forXboxSeriesXS #nba2k22 https://t.co/7FjWspXDEd",FALSE,252,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"THIS *PRIME LEBRON* *RARE* 2-WAY INSIDE-OUT POINT FORWARD IS BREAKING NBA 2K23! https://t.co/BprHlrxQPp
 #HEATCulture    #LeBron #LakeShow     #nba #NBA2K23 #NBAonTNT #NBATwitter    #NBAFinals2022  #NBAJapanGames #NBA2K #NBA2K23forXboxSeriesXS #nba2k22 https://t.co/7FjWspXDEd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
